artistName,resourceType,typeOfVideo,videoUrl,resourceId,title,description,commentCount,likeCount,dislikeCount,viewCount,channelId
Salt-N-Pepa,video,live,https://www.youtube.com/watch?v=ZK0uOBZBWkA,ZK0uOBZBWkA,Salt-N-Pepa Medley (Live),Shoop- Push it- None of your business- Whattaman,189,678,23,346921,null
Sam Brown,video,studio,https://www.youtube.com/watch?v=Rq39P3IKnIM,Rq39P3IKnIM,Miss Understanding - Sam Brown (Official Lyric Video),"The official ""Miss Understanding"" lyric video. Download ""Miss Understanding"" on iTunes: http://bit.ly/1mVLf9B ""Miss Understanding"" from my EP: 37 Reasons  LYRICS: There will never be another one who gets me like you do You catch my drift- you fly my flag- you wrote every page of my book- my dear Yeah- oh girl- if I had a dollar for every time you knew (Mmhmm) Then Iêd be the richest man and buy the world for you  Miss- Miss Understanding Take me by the hand and Letês ride out each otherês sunsets Miss- Miss Understanding You know what Iêm thinking Stand by me forevermore Miss Understanding Miss Understanding Miss Understanding  Weêre just like Yin and Yang Itês black and white you know this is right Youêre the last puzzle piece to me- Iêm done 100% complete Yeah- oh girl- if I had a dollar for every time you knew (Ah-ha) Then Iêd be the richest man and buy the world for you  Miss- Miss Understanding Take me by the hand and Letês ride out each other's sunsets Miss- Miss Understanding You know what Iêm thinking Stand by me forevermore Miss Understanding  Oh girl- if I had a dollar for every time you knew Then Iêd be the richest man and buy the world for you- yeah  Miss- Miss Understanding Take me by the hand and Letês ride out each otherês sunsets Miss- Miss Understanding You know what Iêm thinking Stand by me forevermore Miss Understanding Miss Understanding Miss Understanding Miss Understanding Miss Understanding Miss Understanding Miss Understanding  ©2014 Words and music by Sam Brown ________________________________ Sam Brown Social Media: http://www.facebook.com/sambrownqc http://twitter.com/sambrownqc http://soundcloud.com/sambrownqc http://instagram.com/sambrownqc  Join the Sam Brown mailing list here: http://eepurl.com/Ysp7X  Business Inquiries: SamBrownFriends@gmail.com __________________________________________ Special thanks to @TheRealSWMTeam for editing it.  If you enjoyed Miss Understanding please subscribe! Thank you for watching!",30,75,1,4065,null
Sam Brown,video,live,https://www.youtube.com/watch?v=WROOE-0IfjE,WROOE-0IfjE,Sam Brown - Stop (Live 2003-02-25),Great acoustic version of her famous hit played on grand piano only. Today with Des & Mel show 25th February 2003.  Big thanks to Mike Devery for giving me DVDs with Sam Brown's videos including this one! There is his Youtube channel https://www.youtube.com/user/mikedevery,43,707,20,153088,null
Sam Cooke,video,studio,https://www.youtube.com/watch?v=gbO2_077ixs,gbO2_077ixs,A Change Is Gonna Come- Sam Cooke- 1963,I was born by the river in a little tent   Oh and just like the river I've been running ever since   It's been a long- a long time coming   But I know a change gonna come- oh yes it will     It's been too hard living but I'm afraid to die   Cause I don't know what's up there beyond the sky   It's been a long- a long time coming   But I know a change gonna come- oh yes it will     I go to the movie and I go downtown somebody keep telling me don't hang around   It's been a long- a long time coming   But I know a change gonna come- oh yes it will     Then I go to my brother   And I say brother help me please   But he winds up knockin' me   Back down on my knees     Ohhhhhhhhh.....     There been times that I thought I couldn't last for long   But now I think I'm able to carry on   It's been a long- a long time coming   But I know a change gonna come- oh yes it will,8209,50725,696,8485029,null
Sam Cooke,video,live,https://www.youtube.com/watch?v=7yIMt-aZjCo,7yIMt-aZjCo,Sam Cooke Live Twistin' the Night Away 1963,This is Sam Cooke singing Twisting the night away live on tv in 1963. Like my Facebook Page  https://www.facebook.com/UselessInformationforyou,65,547,5,113078,null
Sam Hunt,video,studio,https://www.youtube.com/watch?v=BuMiMBjcvWU,BuMiMBjcvWU,Sam Hunt - Leave The Night On,Samês debut album- Montevallo- featuring the hits _Leave The Night On-” _Ex To See-” _Break Up In A Small Town” and more available everywhere now. Buy or stream here: http://smarturl.it/MONTEVALLO?IQid=Vevo  Music video by Sam Hunt performing Leave The Night On. (C) 2014 MCA Records Nashville a division of MCA Records Inc.,2142,44000,1633,11275154,null
Sam Hunt,video,live,https://www.youtube.com/watch?v=5kBDG5BZFT0,5kBDG5BZFT0,"Sam Hunt - ""Take Your Time"" | Live at the Grand Ole Opry | Opry","Sam Hunt performs ""Take Your Time"" during his Opry Debut live at the Grand Ole Opry in Nashville- Tennessee. To hear more from Sam Hunt- download his new album ""Montevallo"" on iTunes now! http://smarturl.it/MONTEVALLO  © ? 2014 Grand Ole Opry- LLC  Subscribe: http://bit.ly/SubscribeOpry  Get Tickets: http://bit.ly/OpryTickets  Tour Backstage: http://bit.ly/BackstageOpry  Book a Package: http://bit.ly/GoOpry    About the Grand Ole Opry:  Welcome to the Grand Ole Opry YouTube Channel- the destination for top country music performances and exclusive videos live from the Opry stage. Known worldwide as the show that made country music famous- the Opry and its YouTube home feature the new stars- superstars- and legends of country music- including The Band Perry- Vince Gill- Darius Rucker- Blake Shelton- Carrie Underwood- and Keith Urban- to name just a few.    Connect with The Grand Ole Opry Online:  WEBSITE: http://bit.ly/GrandOleOpry  FACEBOOK: http://bit.ly/GrandOpryFB  INSTAGRAM: http://bit.ly/OpryInsta  TWITTER: http://bit.ly/OpryTweets  TUMBLR: http://bit.ly/OpryTumblr  GOOGLE+: http://bit.ly/OpryGoogle  PINTEREST: http://bit.ly/OpryPins   Sam Hunt - ""Take Your Time"" | Live at the Grand Ole Opry | Opry http://www.youtube.com/user/OpryLive",113,1086,48,147339,null
Sam Smith,video,studio,https://www.youtube.com/watch?v=pB-5XG-DbAA,pB-5XG-DbAA,Sam Smith - Stay With Me,From the album 'In The Lonely Hour' out now worldwide: Google Play: http://po.st/LxAuYS iTunes: http://po.st/FG8gsC Amazon: http://po.st/PETKRy Webstore: http://po.st/kBHqtI  Get 'Stay With Me' now on iTunes in the UK: http://po.st/ZPxsVw Click To Subscribe: http://bit.ly/1kXxhaZ  Sam Smith - Stay With Me Lyrics  Guess it's true I'm not good  At a one night stand But I still need love Cos I'm just a man These nights never seem to go to plan I don't want you to leave Will you hold my hand  Oh won't you Stay with me Cos you're All I need This aint love It's clear to see But darling Stay with me  Why am I so emotional? No it's not a good look Gain some self control Deep down I know this never works But you can lay with me So it doesn't hurt  Oh won't you Stay with me Cos you're All I need This aint love It's clear to see But darling Stay with me  Oh won't you Stay with me Cos you're All I need This aint love It's clear to see But darling Stay with me  Music video by Sam Smith performing Stay With Me. (C) 2014 Capitol Records Ltd.,54073,989419,30709,203124305,null
Sam Smith,video,live,https://www.youtube.com/watch?v=7NMhjmLGRak,7NMhjmLGRak,Sam Smith - I'm Not The Only One (Live) (Honda Stage at the iHeartRadio Theater),Sam Smith - I'm Not The Only One (Live) (Honda Stage at the iHeartRadio Theater),1516,24828,393,3658482,null
Sam The Sham and The Pharaohs,video,studio,https://www.youtube.com/watch?v=xwNP9HOFvwQ,xwNP9HOFvwQ,"SAM THE SHAM & THE PHAROAHS - 1966 - ""Lil' Red Riding Hood"" - 2012 Video Edit","CHECK OUT THESE OTHER CHANNELS: ClassicComedyBits1: https://www.youtube.com/channel/UC7nbIZfgo7QCGPVl0JRJc0Q ClassicComedyBits2: https://www.youtube.com/channel/UCDFHBy4nD0wJt80sllthxVA MemoryBanks24: https://www.youtube.com/channel/UCyDQUSG43h71iBCTJhHNauQ MovieMarquee24: https://www.youtube.com/channel/UCSGhbde901537b8icFQP_eA TheSoundcheck24: http://www.youtube.com/user/TheSoundcheck24 Sillysongbook24: https://www.youtube.com/channel/UCxcZKQdgLS4Mq998-L_K_HA Cartooncrazy24: https://www.youtube.com/channel/UCO5HRE3y6FqUNcSANpZgmQA GizmoTheGremlin: http://www.youtube.com/channel/UCgOrxNXoNQDF-tGg6jJnlZg FunnyFilms: http://www.youtube.com/channel/UC8JecJy9Gx-vUFSpbsi69OA  Domingo ""Sam"" Zamudio (born 6 March 1937- Dallas- Texas)- better known by his stage name Sam the Sham is a retired American rock and roll singer.   Sam the Sham was known for his camp robe and turban and hauling his equipment in a 1952 Packard hearse with maroon velvet curtains. As the front man for The Pharaohs- he sang on several Top 40 hits in the mid-1960s- notably ""Wooly Bully"" and ""Li'l Red Riding Hood"".  After paying to record and press records to sell at gigs- Sam the Sham and the Pharaohs wound up with the Pen label in Memphis. There- they recorded their first and biggest hit- ""Wooly Bully""- a song about Sam's cat. ""Wooly Bully"" ended up selling 3 million copies and reaching No. 2 on the Billboard charts on 5 June 1965 at a time when American pop music charts were dominated by the British Invasion. It was awarded a gold disc.  Although ""Wooly Bully"" never reached #1- it lingered on the Billboard Hot 100 for 18 weeks- the most weeks for any single within the calendar year 1965- 14 of which were in the Top 40. It became the first Billboard ""Number One Record of the Year"" not to have topped a weekly Hot 100 and remained the only one for 35 years until Faith Hill's ""Breathe"" and Lifehouse's ""Hanging by a Moment"" in 2000 and 2001- respectively.  The Pharaohs' next releases -- ""Ju Ju Hand"" (#26 US) (#31 Can.) and ""Ring Dang Doo""- were minor successes. In late 1965- 11 months after ""Wooly Bully""- David A. Martin- Jerry Patterson- Ray Stinnett- and Butch Gibson left over a financial dispute. Sam's manager- Leonard Stogel- discovered Tony Gee & The Gypsys at the Metropole Cafe in Times Square- New York City. The band were Tony ""Butch"" Gerace (bass guitar and vocals) Frankie Carabetta (keyboards- saxophone and vocals) Billy Bennett (drums and percussion) and Andy Kuha (guitar and vocals). This new set of Pharaohs recorded ""Li'l Red Riding Hood"". On the Hot 100- ""Lil' Red Riding Hood"" began its two-week peak at #2 the week of August 6- 1966- just as another fairy tale title- ""The Pied Piper"" by Crispian St. Peters- was ending its three-week peak at #4. The track did even better by Cash Box Magazine's reckoning- reaching #1 the same week. It sold over one million copies- and was awarded a gold disc. It also reached #2 on the Canadian RPM Magazine charts August 22- 1966.  A series of mostly novelty tunes followed- all on the MGM label- keeping the group on the charts into 1967. Titles included ""The Hair On My Chinny Chin Chin"" (US #22- Canadian #13)- ""How Do You Catch A Girl"" (US #27- Canadian #12)- ""I Couldn't Spell !!*@!""- and the rather confusing lyrics of ""Oh That's Good- No That's Bad"" (US #54).",40,557,6,97818,null
Sam The Sham and The Pharaohs,video,live,https://www.youtube.com/watch?v=2D7zMIjGNK0,2D7zMIjGNK0,Sam the Sham and the Pharaohs - Li'l Red Riding Hood (live- 2000),Sam the Sham and the Pharaohs performing their 1966 hit Li'l Red Riding Hood live in Belgium- December 9- 2000.,35,246,8,75404,null
Samantha Fox,video,studio,https://www.youtube.com/watch?v=f3nvEkd9XTc,f3nvEkd9XTc,Gunther & Samantha Fox - Touch Me Official Video (High Quality ),Touch Me by the sweden singer Gunther FEAT Samantha Fox. Official high quality video!!!!,477,3732,205,1523539,null
Samantha Fox,video,live,https://www.youtube.com/watch?v=2tr7omqkY5A,2tr7omqkY5A,Samantha Fox  'Touch Me' Live in Australia 2007,To whet your appetite even more for the upcoming UK tour for Sam and her band- here's a storming live band performance of 'Touch Me' taken from her Australian Arena tour in 2007.,313,1412,56,1070944,null
Samantha Mumba,video,studio,https://www.youtube.com/watch?v=cFUmz39p-uY,cFUmz39p-uY,Samantha Mumba - Baby Come On Over,Music video by Samantha Mumba performing Baby Come On Over. (C) 2001 Interscope Records,453,1715,51,994196,null
Samantha Mumba,video,live,https://www.youtube.com/watch?v=1Ko3F7GZFxA,1Ko3F7GZFxA,Micky Modelle vs Samantha Mumba - Gotta Tell You (Clubland Live),Micky Modelle vs Samantha Mumba - Gotta Tell You. Recorded live at the MEN Arena on the Clubland Live Tour- Friday 14th March 2008.,51,143,10,76211,null
Samantha Sang,video,studio,https://www.youtube.com/watch?v=GmcG-v9b2Ps,GmcG-v9b2Ps,Samantha Sang - Emotion,Recuerdo de los 70s.........,1121,5929,127,1768524,null
Samantha Sang,video,live,https://www.youtube.com/watch?v=elVhJwgQbdI,elVhJwgQbdI,"Samantha Sang - ""How Am I Supposed To Live Without You"" (Live) 1999",Samantha Sang - HOW AM I SUPPOSED TO LIVE WITHOUT YOU (Live) 1999.,21,19,2,25153,null
Sammie,video,studio,https://www.youtube.com/watch?v=o5WzGlkeafo,o5WzGlkeafo,Sammie - I Like It Official Music Video,"Sammie I like It   AND YES thats Lloyd in the video  lyrics  Girl i wish that i could spend time with   You each and every day   Praying about my love and emotions   That's the thing that's got me open and i   Don't know   What it takes to let you know your my   Girl to let you know you're my baby   And even when then they say we won't stay around   If they only knew that we were meant to be together   Forever and ever whatever (there's no better thing)   Me and you girl that's why i write you love letters saying     [CHORUS:]  I like the way you look at me   I like the time we spend baby   I like what we have grown to be   I like it girl don't you know i like it   I like the way you look at me   I like the time we spend baby   I like what we have grown to be   I like it girl don't you know i like it     Sometimes i wanna be the one you   Be checking for can i get a second for me   Me and you to be alone tell me if you think it's wrong   Love is nothing but the time it takes   You to say ""i'm on your mind""   Let me tell you i'm always there oh yeah   Let's get a little time away go to the movies on a saturday   Meet me at the finish line so i can tell you one more time   Girl you know i'm not scared to let you say that....     [CHORUS]    I like the way you look at me   I like the time we spend baby   I like what we have grown to be   I like it girl don't you know i like it   I like the way you look at me   I like the time we spend baby   I like what we have grown to be   I like it girl don't you know i like it     When i think of you   I think of all the things we could do   And i never wanna let   You go and as long as i can let you know   I hope we stay down forever     I like   Baby baby [x4]  Like it dontcha ya know i like it     [CHORUS]    I like the way you look at me   I like the time we spend baby   I like what we have grown to be   I like it girl don't you know i like it   I like the way you look at me   I like the time we spend baby   I like what we have grown to be   I like it girl don't you know i like it     I like   Baby baby [till fade]",5445,15916,410,6774444,null
